"","Var1","Var2","theta[feasible_index]","KLD.results$KLD$Men_KLD","KLD.results$KLD$Women_KLD","KLD.results$KLD$Pop_KLD","KLD.results$pop_variance"
"461",0.11,0.69,0.289473684210526,0.0097597364267736,0.00375630098379224,0.0135160374105658,1.04938374407563
"462",0.12,0.69,0.315789473684211,0.00106228555520904,4.46386282331656e-06,0.00106674941803235,0.997042765972473
"463",0.13,0.69,0.342105263157895,0.00476768670321789,0.000536959324743536,0.00530464602796143,0.99112209980224
"464",0.14,0.69,0.368421052631579,0.0141094293958206,0.000796723258227999,0.0149061526540486,1.00111417668327
"465",0.15,0.69,0.394736842105263,0.00855120976297614,0.00197848993936921,0.0105296997023454,0.980642449705393
"466",0.16,0.69,0.421052631578948,0.000880537092558595,0.00495237407783576,0.00583291117039436,0.960432992703053
"467",0.17,0.69,0.447368421052632,0.000850216087925319,0.013004802131704,0.0138550182196293,0.978540032410961
"468",0.18,0.69,0.473684210526316,0.00680344791493505,0.014215901313349,0.0210193492282841,0.989442053616744
"469",0.19,0.69,0.5,0.00234628012616092,0.0031871045452516,0.00553338467141252,0.92131577654798
"470",0.2,0.69,0.526315789473684,0.0115450904147463,0.00586781553153395,0.0174129059462802,0.971546561895578
"471",0.21,0.69,0.552631578947369,0.00653794599645088,0.0206757737988325,0.0272137197952834,0.960906013335508
"472",0.22,0.69,0.578947368421053,0.0279387650680353,0.0450583321301538,0.0729970971981891,1.07935825626309
"473",0.23,0.69,0.605263157894737,0.0364065268894007,0.0123049614752177,0.0487114883646185,0.998701103344251
"474",0.24,0.69,0.631578947368421,0.0367328947681226,0.0452490900782783,0.0819819848464009,1.05020565786532
"475",0.25,0.69,0.657894736842105,0.0381963947506869,0.0344538948268388,0.0726502895775257,0.99708986386545
"476",0.01,0.7,0.025,0.00547147763317449,0.00502437193035643,0.0104958495635309,1.07112912663366
"477",0.02,0.7,0.05,0.000680590551703847,0.000172836422255554,0.000853426973959401,1.00709441266724
"478",0.03,0.7,0.075,0.000949951891339739,-0.000152896190348024,0.000797055700991716,0.999293579354966
"479",0.04,0.7,0.1,0.00238547835649358,0.00202307252479853,0.0044085508812921,1.03558447052933
"480",0.05,0.7,0.125,0.000528484734284704,7.8213152339241e-06,0.000536306049518628,0.986887067087647
"481",0.06,0.7,0.15,0.00555025877588314,0.00179154388228409,0.00734180265816723,0.960629936219643
"482",0.07,0.7,0.175,-0.000379329290560482,-0.000650534176806543,-0.00102986346736703,0.953070305535422
"483",0.08,0.7,0.2,-0.00043701955258904,0.00148871697302233,0.00105169742043329,1.00236673479598
"484",0.09,0.7,0.225,0.000153817652340728,0.00278369468428148,0.00293751233662221,0.926962743167464
"485",0.1,0.7,0.25,7.66553908683085e-05,0.000116530275122226,0.000193185665990535,0.971081005345621
"486",0.11,0.7,0.275,0.0156273826916304,0.000365987281423528,0.0159933699730539,1.01401422374591
"487",0.12,0.7,0.3,0.0242523354220931,0.00046400507490403,0.0247163404969972,1.04142731442414
"488",0.13,0.7,0.325,0.00675953061667321,0.00408377512798472,0.0108433057446579,1.02652435075635
"489",0.14,0.7,0.35,0.00380239503636795,0.000586177008653717,0.00438857204502167,0.984703016736484
"490",0.15,0.7,0.375,0.00161173071873676,0.00831493736423617,0.00992666808297292,1.0080324652913
"491",0.16,0.7,0.4,0.00277844052716051,0.0113607212945145,0.014139161821675,1.00714739273574
"492",0.17,0.7,0.425,0.00109498065842947,0.00886564696842299,0.00996062762685246,0.99151594236369
"493",0.18,0.7,0.45,0.0100344409841569,0.00950670586089348,0.0195411468450504,1.01836633775231
"494",0.19,0.7,0.475,0.0125142432801883,0.0291580843721117,0.0416723276523,1.05861300293623
"495",0.2,0.7,0.5,0.00679134724953085,0.00250876571564624,0.00930011296517709,0.951975872577898
"496",0.21,0.7,0.525,0.0124706390046309,0.0156593045965231,0.028129943601154,1.00012015711108
"497",0.22,0.7,0.55,0.0282942262993011,0.00846592141916012,0.0367601477184612,1.01585264149764
"498",0.23,0.7,0.575,0.00800827487230973,0.0224330330549507,0.0304413079272604,0.970426347232778
"499",0.24,0.7,0.6,0.011497015137578,0.0399148125952842,0.0514118277328622,0.990234429450516
"500",0.25,0.7,0.625,0.0497668495078701,0.0305249445757888,0.0802917940836589,1.03359515968236
"501",0.01,0.71,0.0238095238095238,0.00927186876970192,3.59947224447654e-05,0.00930786349214668,0.94078348745137
"502",0.02,0.71,0.0476190476190476,0.00228200822345929,0.00347803610533565,0.00576004432879493,1.04195015358032
"503",0.03,0.71,0.0714285714285714,0.00282680672242821,0.00176354765433977,0.00459035437676799,1.03450085761663
"504",0.04,0.71,0.0952380952380953,0.000864651782025156,0.00327485974343424,0.00413951152545939,0.96901418283614
"505",0.05,0.71,0.119047619047619,-0.000520111555803904,0.000570801175585204,5.06896197812998e-05,0.988303476565132
"506",0.06,0.71,0.142857142857143,0.0087965692054295,-0.000208641680100703,0.0085879275253288,0.935676016407346
"507",0.07,0.71,0.166666666666667,0.00118534532703837,0.00172031162692257,0.00290565695396094,1.01881354902033
"508",0.08,0.71,0.190476190476191,0.0107847972517453,0.00045481263379077,0.011239609885536,1.0563420582352
"509",0.09,0.71,0.214285714285714,0.00575861581188309,0.00531007519077383,0.0110686910026569,1.04173203593746
"510",0.1,0.71,0.238095238095238,0.00202791960339246,0.00455719523742658,0.00658511484081904,1.02063915849808
"511",0.11,0.71,0.261904761904762,0.000814888843253707,0.00619619305166891,0.00701108189492262,1.01180129079514
"512",0.12,0.71,0.285714285714286,0.00142489114314811,7.62068389088861e-05,0.00150109798205699,0.98329664862341
"513",0.13,0.71,0.30952380952381,0.00048192055233232,0.00669380129005551,0.00717572184238783,1.02701145644192
"514",0.14,0.71,0.333333333333333,0.00713793922878587,0.00124298387135406,0.00838092310013993,0.956718157727076
"515",0.15,0.71,0.357142857142857,0.00371923162379081,0.00338586427364182,0.00710509589743262,0.988413530166764
"516",0.16,0.71,0.380952380952381,0.000780614240537547,0.0178736119473837,0.0186542261879212,1.03381226716842
"517",0.17,0.71,0.404761904761905,0.00243060525856838,0.00297903305330838,0.00540963831187676,0.967461046252433
"518",0.18,0.71,0.428571428571429,5.08005392709562e-05,0.0129820384308786,0.0130328389701495,0.993772119232207
"519",0.19,0.71,0.452380952380952,0.00533334243033478,0.0362153281249452,0.0415486705552799,1.04812291989304
"520",0.2,0.71,0.476190476190476,0.0272493236117822,0.00245250000080752,0.0297018236125897,1.03155824306135
"521",0.21,0.71,0.5,0.00481329116189395,0.0168024723643214,0.0216157635262154,0.985616811887877
"522",0.22,0.71,0.523809523809524,0.00950546887519259,0.00731172762339863,0.0168171964985912,0.999473248207248
"523",0.23,0.71,0.547619047619048,0.0155422041387473,0.00691923745331138,0.0224614415920587,0.973376452245088
"524",0.24,0.71,0.571428571428572,0.0289662908951133,0.0121158819580344,0.0410821728531477,1.02468759903431
"525",0.25,0.71,0.595238095238095,0.0200217080463632,0.0154749984469401,0.0354967064933034,1.00519598738558
"526",0.01,0.72,0.0227272727272727,0.00106948936971667,-0.000147126211545018,0.000922363158171648,0.99759521654855
"527",0.02,0.72,0.0454545454545455,0.0124207981990831,0.00538052502470765,0.0178013232237907,1.09260947358795
"528",0.03,0.72,0.0681818181818182,0.00273473483595915,0.0043837178937037,0.00711845272966284,0.919584647403753
"529",0.04,0.72,0.0909090909090909,-3.4604479343002e-06,0.000121215466773618,0.000117755018839318,0.988600200595248
"530",0.05,0.72,0.113636363636364,0.00283594480459219,0.00168474178974066,0.00452068659433285,1.03186462922837
"531",0.06,0.72,0.136363636363636,5.88972509519648e-05,0.014858103821182,0.0149170010721339,1.04378950094802
"532",0.07,0.72,0.159090909090909,0.00278577405992858,0.0012803045896976,0.00406607864962618,1.02568847869538
"533",0.08,0.72,0.181818181818182,0.00113287671361528,0.00922960791314807,0.0103624846267633,1.01512701618121
"534",0.09,0.72,0.204545454545455,0.00281298997396242,0.00753208731290419,0.0103450772868666,1.04605113863095
"535",0.1,0.72,0.227272727272727,0.000745958867255447,0.00317502012106876,0.0039209789883242,1.00959317755225
"536",0.11,0.72,0.25,0.000124304090144317,0.000138605467654012,0.000262909557798329,0.969506865664399
"537",0.12,0.72,0.272727272727273,0.00207068953115992,-0.000447998662760346,0.00162269086839958,0.934004889132022
"538",0.13,0.72,0.295454545454546,0.0173591311754873,0.00415659753750937,0.0215157287129967,0.996529236203972
"539",0.14,0.72,0.318181818181818,-8.0233164898723e-06,0.00531063387722701,0.00530261056073714,0.986375642891301
"540",0.15,0.72,0.340909090909091,0.000637332846648191,0.00243349983827771,0.0030708326849259,0.964469862640673
"541",0.16,0.72,0.363636363636364,0.00038587660400012,0.0196342452782272,0.0200201218822273,1.00671482496596
"542",0.17,0.72,0.386363636363636,0.00983243682892741,0.0136108831655033,0.0234433199944307,1.03799360237435
"543",0.18,0.72,0.409090909090909,0.0134424697707785,0.0196082674917214,0.0330507372624999,1.06668954537162
"544",0.19,0.72,0.431818181818182,0.0192917791545984,0.0270955875574288,0.0463873667120272,1.08353009129212
"545",0.2,0.72,0.454545454545455,0.0129938588796637,0.0037948868606989,0.0167887457403626,0.985140740495892
"546",0.21,0.72,0.477272727272727,0.00913078244434741,0.0344046070818595,0.0435353895262069,1.04974804726315
"547",0.22,0.72,0.5,0.00931894180376625,0.00885757336644527,0.0181765151702115,0.984659946063265
"548",0.23,0.72,0.522727272727273,0.0123122224441388,0.00451122489849326,0.0168234473426321,0.960143205460233
"549",0.24,0.72,0.545454545454546,0.00689146737473403,0.0169042650772086,0.0237957324519427,0.971124612978768
"550",0.25,0.72,0.568181818181818,0.0092298307093817,0.00959003951883288,0.0188198702282146,0.935057536523698
"551",0.01,0.73,0.0217391304347826,0.00659073954495006,0.00147889272651947,0.00806963227146953,1.05297004769679
"552",0.02,0.73,0.0434782608695652,0.00349541341812009,-0.000548131536911667,0.00294728188120842,1.01887905417231
"553",0.03,0.73,0.0652173913043478,-6.02483604869845e-05,0.00010542836141167,4.51800009246857e-05,0.95594126967017
"554",0.04,0.73,0.0869565217391304,0.000822735636012399,0.00367035854319757,0.00449309417920997,1.04201998014527
"555",0.05,0.73,0.108695652173913,0.000331120991699303,0.000830352072057984,0.00116147306375729,1.00754084458242
"556",0.06,0.73,0.130434782608696,0.00189228574569693,0.000143832358299241,0.00203611810399617,0.978580612761205
"557",0.07,0.73,0.152173913043478,5.13521285357187e-05,0.000981136164853395,0.00103248829338911,0.96889877004509
"558",0.08,0.73,0.173913043478261,2.06480057365726e-05,0.0133642209548576,0.0133848689605942,1.03800521297404
"559",0.09,0.73,0.195652173913043,0.0146902159243634,0.000165178237305357,0.0148553941616688,0.89285893264998
"560",0.1,0.73,0.217391304347826,0.000813273640881281,0.00926045980197871,0.01007373344286,1.00281298923385
"561",0.11,0.73,0.239130434782609,0.00886682858562814,-5.16958925224294e-05,0.00881513269310571,1.0181825044354
"562",0.12,0.73,0.260869565217391,-3.6145440324334e-05,0.00605419590455058,0.00601805046422624,1.00506609615423
"563",0.13,0.73,0.282608695652174,0.0314734293168927,0.0129159503625862,0.044389379679479,1.12460819530257
"564",0.14,0.73,0.304347826086957,0.0127837734618626,0.000338571522099445,0.013122344983962,1.01512781221589
"565",0.15,0.73,0.326086956521739,2.34505876093841e-05,0.00511039754742556,0.00513384813503494,1.00090956481567
"566",0.16,0.73,0.347826086956522,0.00600349500863986,0.00487883178470339,0.0108823267933432,1.02751089771327
"567",0.17,0.73,0.369565217391304,0.00690495606255557,0.000144620064517626,0.00704957612707319,0.942653131256814
"568",0.18,0.73,0.391304347826087,0.00346598839773574,0.00292547749843891,0.00639146589617465,0.991607592567505
"569",0.19,0.73,0.41304347826087,0.00109398532435989,0.00270990112567572,0.00380388645003561,0.962248621368341
"570",0.2,0.73,0.434782608695652,0.00651504508069374,0.0136684814294344,0.0201835265101281,1.03407016961881
"571",0.21,0.73,0.456521739130435,0.00135037673518454,0.0138552393195617,0.0152056160547462,0.974825575822041
"572",0.22,0.73,0.478260869565217,0.01038133016607,0.00504625087148492,0.0154275810375549,0.978574118920636
"573",0.23,0.73,0.5,0.0695800617342992,0.0163302703787697,0.085910332113069,1.1001709789656
"574",0.24,0.73,0.521739130434783,0.0120398849064472,0.0203096207500445,0.0323495056564917,1.02552503609316
"575",0.25,0.73,0.543478260869565,0.0199321090240281,0.0146281843260078,0.0345602933500359,1.04309998201551
"576",0.01,0.74,0.0208333333333333,0.000163976219190535,0.000255836214557217,0.000419812433747751,1.00650154233986
"577",0.02,0.74,0.0416666666666667,-0.000189745422684955,0.00030310615704231,0.000113360734357356,0.989486886864116
"578",0.03,0.74,0.0625,0.00431853681556463,-0.000363249677297692,0.00395528713826693,1.0197059127322
"579",0.04,0.74,0.0833333333333333,0.000313409464635416,0.00108521049674781,0.00139861996138323,1.01136003813818
"580",0.05,0.74,0.104166666666667,0.00937458403536314,-0.000722455558983744,0.00865212847637939,0.918585083267118
"581",0.06,0.74,0.125,0.00406950075854384,0.0141083195087956,0.0181778202673395,1.08818491568713
"582",0.07,0.74,0.145833333333333,-0.000177340197306273,4.97206629310776e-05,-0.000127619534375196,0.967385551477643
"583",0.08,0.74,0.166666666666667,0.00894518321377366,0.00162016654218935,0.010565349755963,0.928497802839897
"584",0.09,0.74,0.1875,0.00547176224737583,0.00159789477742163,0.00706965702479745,1.04434460667269
"585",0.1,0.74,0.208333333333333,0.00152958854196792,0.00101745358789306,0.00254704212986098,1.0091675515618
"586",0.11,0.74,0.229166666666667,-0.00077397528995807,0.00156606153224004,0.000792086242281974,0.977700052409386
"587",0.12,0.74,0.25,0.000117455187550358,0.0122920121501806,0.012409467337731,1.05377902746281
"588",0.13,0.74,0.270833333333333,0.00416566712998638,0.0095196231299486,0.013685290259935,0.96130924928166
"589",0.14,0.74,0.291666666666667,0.00881526186418241,0.000152990640879616,0.00896825250506203,1.01036668192156
"590",0.15,0.74,0.3125,0.000983936795033808,0.000241004093941803,0.00122494088897561,1.0033001429408
"591",0.16,0.74,0.333333333333333,0.0134467189197585,-8.7713559974097e-05,0.0133590053597844,0.995568603947448
"592",0.17,0.74,0.354166666666667,0.000507852786647758,0.000322912072941431,0.000830764859589189,0.971118398450999
"593",0.18,0.74,0.375,0.00421354891018293,0.0022269588688191,0.00644050777900203,0.978762165999649
"594",0.19,0.74,0.395833333333333,0.00690781393530544,0.00103076647879233,0.00793858041409776,0.993998079023881
"595",0.2,0.74,0.416666666666667,0.0265929996954163,0.00620849283283572,0.032801492528252,1.06384016836502
"596",0.21,0.74,0.4375,0.00575318988490833,0.00948082408659306,0.0152340139715014,0.996610500495955
"597",0.22,0.74,0.458333333333333,0.0132347713249357,0.01059997377945,0.0238347451043857,1.01901448118505
"598",0.23,0.74,0.479166666666667,0.0038478003390914,0.00403055364005734,0.00787835397914874,0.958526212064464
"599",0.24,0.74,0.5,0.00873403367308386,0.00291387603434447,0.0116479097074283,0.979617253372603
"600",0.25,0.74,0.520833333333333,0.0295097305171918,0.0060219714548017,0.0355317019719935,0.95114567150636
"601",0.01,0.75,0.02,0.0021370218152604,0.000104656676142771,0.00224167849140317,1.00954303867661
"602",0.02,0.75,0.04,0.0036832419388167,0.000495561290119161,0.00417880322893587,0.936035598527771
"603",0.03,0.75,0.06,0.00084284924231344,0.00145301526058827,0.00229586450290171,1.02237008175458
"604",0.04,0.75,0.08,0.00198683720807287,0.00512890162116084,0.00711573882923371,1.0510238786762
"605",0.05,0.75,0.1,-0.000137637324285702,0.00473472432915948,0.00459708700487378,0.99365534930043
"606",0.06,0.75,0.12,0.000657371698435691,-0.000160173225602079,0.000497198472833612,1.00248468370692
"607",0.07,0.75,0.14,0.00803899079991672,0.00287207078417109,0.0109110615840878,1.00289450483475
"608",0.08,0.75,0.16,0.00848540373552788,0.00058632489047882,0.0090717286260067,0.999295176054547
"609",0.09,0.75,0.18,-0.000476900324358608,0.00834123653173069,0.00786433620737208,1.01997897361672
"610",0.1,0.75,0.2,-4.2452622187075e-05,0.000890771562097723,0.000848318939910648,0.958937762649407
"611",0.11,0.75,0.22,0.00140811612980994,0.00346399264624064,0.00487210877605058,1.0145025817553
"612",0.12,0.75,0.24,0.00292022105675009,1.29492402470203e-05,0.00293317029699711,1.00206862764761
"613",0.13,0.75,0.26,0.00243488784566918,4.4096854035223e-05,0.00247898469970441,0.971569614054036
"614",0.14,0.75,0.28,0.000405807412555158,5.41179997646232e-06,0.00041121921253162,0.966221251970417
"615",0.15,0.75,0.3,0.00616920835115289,0.00115212522346812,0.00732133357462101,0.990141094465975
"616",0.16,0.75,0.32,0.00195986036771407,0.00819678080807504,0.0101566411757891,1.019289688252
"617",0.17,0.75,0.34,0.0033887468599859,8.57933173736124e-05,0.00347454017735952,0.953921077169153
"618",0.18,0.75,0.36,0.00378860793368575,0.0158528358999008,0.0196414438335866,1.05330189149816
"619",0.19,0.75,0.38,0.0177316606747517,0.00688876321425112,0.0246204238890028,1.05037369901679
"620",0.2,0.75,0.4,0.0113508217444111,0.00135080897796057,0.0127016307223717,1.0217661494612
"621",0.21,0.75,0.42,0.00873908502383771,0.00103727196715731,0.00977635699099502,0.992504013169611
"622",0.22,0.75,0.44,0.0119590416120819,0.00595088327911611,0.017909924891198,1.05436010779306
"623",0.23,0.75,0.46,0.011777060167669,0.0098324028592843,0.0216094630269533,1.03221036962889
"624",0.24,0.75,0.48,0.0157738726822104,0.00366529505512468,0.0194391677373351,1.00214481416496
"625",0.25,0.75,0.5,0.0129359471928011,0.0139750546661617,0.0269110018589628,1.02438210871313
"626",0.01,0.76,0.0192307692307692,0.00129240693242322,0.00595170344235657,0.00724411037477979,1.0089220009573
"627",0.02,0.76,0.0384615384615385,0.000777593343164051,0.000347309149672242,0.00112490249283629,0.964267066325645
"628",0.03,0.76,0.0576923076923077,0.00148430820196339,0.00235527336556725,0.00383958156753064,0.944635463317649
"629",0.04,0.76,0.0769230769230769,0.000194577307131372,0.000318967409309987,0.00051354471644136,1.01437514723432
"630",0.05,0.76,0.0961538461538462,0.00129889200759702,-0.000121259499669076,0.00117763250792795,1.00000438028561
"631",0.06,0.76,0.115384615384615,0.00751722860658537,0.00666822240389581,0.0141854510104812,1.05877264954167
"632",0.07,0.76,0.134615384615385,0.0256119521499873,0.0142666967089497,0.039878648858937,0.979486654312405
"633",0.08,0.76,0.153846153846154,0.00593112162591172,0.00147229390922227,0.00740341553513399,1.03914124773961
"634",0.09,0.76,0.173076923076923,0.000367938786056791,0.000962146398764199,0.00133008518482099,0.964618086970715
"635",0.1,0.76,0.192307692307692,0.000227771578184204,0.00219827623978166,0.00242604781796586,0.979634280579249
"636",0.11,0.76,0.211538461538462,0.00437436047701083,0.000240819703988302,0.00461518018099913,0.933781518638256
"637",0.12,0.76,0.230769230769231,0.000242051313259637,0.00583083795688658,0.00607288927014622,0.935999347591875
"638",0.13,0.76,0.25,0.00526724100160769,0.00273699598361649,0.00800423698522418,1.03331891099877
"639",0.14,0.76,0.269230769230769,0.0196449168809836,0.00180666757081945,0.0214515844518031,1.06683513905748
"640",0.15,0.76,0.288461538461538,0.0223858552241031,0.00222157856198051,0.0246074337860836,1.08014088828539
"641",0.16,0.76,0.307692307692308,0.00635667446595666,0.00731165298858554,0.0136683274545422,1.06355754702456
"642",0.17,0.76,0.326923076923077,0.00302120402605031,0.000874584724630043,0.00389578875068035,1.00178920579695
"643",0.18,0.76,0.346153846153846,0.000814493800924591,0.00650246154952822,0.00731695535045281,0.986447580402981
"644",0.19,0.76,0.365384615384615,0.00114650497975213,0.00216070753157242,0.00330721251132455,0.989348773577711
"645",0.2,0.76,0.384615384615385,0.00172335832734641,0.000323316429658284,0.00204667475700469,0.961686071495162
"646",0.21,0.76,0.403846153846154,0.00049362299829648,0.000240483921274494,0.000734106919570975,0.948002170992067
"647",0.22,0.76,0.423076923076923,0.0103957526749192,0.00299684360273358,0.0133925962776527,1.03002051367754
"648",0.23,0.76,0.442307692307692,0.00262987360387245,0.017870650596466,0.0205005242003384,1.02137014649038
"649",0.24,0.76,0.461538461538462,0.00195233630945999,0.00139603934822482,0.00334837565768481,0.948470784641731
"650",0.25,0.76,0.480769230769231,0.00246258211147903,0.0242849244322736,0.0267475065437527,1.01303169913032
"651",0.01,0.77,0.0185185185185185,-0.000253585495662036,0.00200795285540243,0.0017543673597404,0.961539679636927
"652",0.02,0.77,0.037037037037037,0.00298998995274191,0.00217173585778371,0.00516172581052562,0.94773155029917
"653",0.03,0.77,0.0555555555555556,0.00101915817083289,-0.00115799054402602,-0.000138832373193137,0.990799857552664
"654",0.04,0.77,0.0740740740740741,-0.000227518117871321,0.00103484733130858,0.000807329213437256,0.971575762391166
"655",0.05,0.77,0.0925925925925926,0.000843436704655974,0.000172225337296723,0.0010156620419527,1.01400558165595
"656",0.06,0.77,0.111111111111111,0.00652958385534366,8.70997001228449e-05,0.00661668355546651,1.0104323307814
"657",0.07,0.77,0.12962962962963,0.018941390524697,0.0112937668245666,0.0302351573492635,1.11690815209115
"658",0.08,0.77,0.148148148148148,0.0032836182070098,0.00680104273535633,0.0100846609423661,0.978063650280529
"659",0.09,0.77,0.166666666666667,0.00226944061449899,0.00228459682324657,0.00455403743774556,1.03207017348618
"660",0.1,0.77,0.185185185185185,0.00162333485218775,0.000367012675366883,0.00199034752755463,0.987298476617429
"661",0.11,0.77,0.203703703703704,0.00785700452268407,0.000670322112776249,0.00852732663546032,1.03053777054131
"662",0.12,0.77,0.222222222222222,0.00461950334104055,0.00217104944137138,0.00679055278241194,1.03045114155975
"663",0.13,0.77,0.240740740740741,0.000102078890140963,0.0101091603357674,0.0102112392259084,1.02589462039157
"664",0.14,0.77,0.259259259259259,0.00214637371941993,0.0117189859365054,0.0138653596559253,1.04444531381258
"665",0.15,0.77,0.277777777777778,0.0229449166487488,0.00849843722406919,0.031443353872818,1.10331203576842
"666",0.16,0.77,0.296296296296296,0.00100677090913837,0.00742112556192888,0.00842789647106725,1.00323596475709
"667",0.17,0.77,0.314814814814815,0.00201242234606381,0.00887609275298017,0.010888515099044,1.03221527110237
"668",0.18,0.77,0.333333333333333,0.00599636370018446,0.0243240563867986,0.030320420086983,1.06539482458748
"669",0.19,0.77,0.351851851851852,0.0069905724202794,0.012514721648179,0.0195052940684584,1.04455364534392
"670",0.2,0.77,0.37037037037037,0.00964123178753072,0.00366648974587443,0.0133077215334051,1.02913835778847
"671",0.21,0.77,0.388888888888889,0.0178838183476223,0.0161737972753205,0.0340576156229428,1.07585405985119
"672",0.22,0.77,0.407407407407407,0.0195005016775594,0.0106684086888846,0.030168910366444,1.06942888058361
"673",0.23,0.77,0.425925925925926,0.00270784915652757,0.0209140710767076,0.0236219202332351,1.06632645628985
"674",0.24,0.77,0.444444444444444,0.0219819534452434,0.00332978277296442,0.0253117362182078,1.04205782181879
"675",0.25,0.77,0.462962962962963,0.002978589422343,0.0125877022249115,0.0155662916472545,0.989165480073718
"676",0.01,0.78,0.0178571428571429,0.00121874967758795,0.000278323845067983,0.00149707352265593,0.971162015541656
"677",0.02,0.78,0.0357142857142857,0.00402671734934616,0.00750450287203319,0.0115312202213793,0.964910685351544
"678",0.03,0.78,0.0535714285714286,0.00563774064603229,2.1356081537985e-05,0.00565909672757027,1.0371623397852
"679",0.04,0.78,0.0714285714285714,0.0015995720599454,0.0018462902039775,0.0034458622639229,0.947699440137114
"680",0.05,0.78,0.0892857142857143,0.00145005905120536,-4.86427942954358e-05,0.00140141625690992,0.941619295742185
"681",0.06,0.78,0.107142857142857,0.00181802634961898,0.00222196291413406,0.00403998926375304,0.944919706016096
"682",0.07,0.78,0.125,0.033006593163353,0.000172742158940205,0.0331793353222932,1.09715983349965
"683",0.08,0.78,0.142857142857143,0.00255010297719497,-0.000192217081772476,0.0023578858954225,1.00305631556316
"684",0.09,0.78,0.160714285714286,0.000151714674522037,-0.000119676613183535,3.20380613385027e-05,0.985404070548383
"685",0.1,0.78,0.178571428571429,0.000167246853341819,0.00183203135525023,0.00199927820859205,0.993442194135582
"686",0.11,0.78,0.196428571428571,-4.0400776854084e-05,0.000280700704996276,0.000240299928142192,0.959082282763454
"687",0.12,0.78,0.214285714285714,9.22894572572752e-05,0.000711356220356075,0.00080364567761335,1.00672668775041
"688",0.13,0.78,0.232142857142857,0.00458043896199282,0.00202200897328552,0.00660244793527835,0.922688289272851
"689",0.14,0.78,0.25,0.00328983931006239,0.0100899655823841,0.0133798048924465,1.05941084612471
"690",0.15,0.78,0.267857142857143,0.0167718803111342,-0.00010113108755995,0.0166707492235742,1.03965948334049
"691",0.16,0.78,0.285714285714286,0.0124360285962864,0.00216536159260519,0.0146013901888916,1.04960549801698
"692",0.17,0.78,0.303571428571429,-9.83257668354601e-05,0.00365074031315812,0.00355241454632266,0.944001934728792
"693",0.18,0.78,0.321428571428571,0.00162877651623689,0.00325413096655596,0.00488290748279284,0.985232325132402
"694",0.19,0.78,0.339285714285714,0.00834111292399321,0.0129974468328354,0.0213385597568287,1.07057741083535
"695",0.2,0.78,0.357142857142857,0.00103125455374524,-0.000179103335041335,0.000852151218703904,0.95609797490803
"696",0.21,0.78,0.375,0.000251031645531604,3.5691062104156e-06,0.00025460075174202,0.958813665959348
"697",0.22,0.78,0.392857142857143,0.00119221774022679,0.000453008189731867,0.00164522592995866,0.938416026905162
"698",0.23,0.78,0.410714285714286,0.0103652215607617,0.000453447025923298,0.010818668586685,0.98815522841049
"699",0.24,0.78,0.428571428571429,0.0257915970525844,0.00359500929540913,0.0293866063479936,1.03832528214191
"700",0.25,0.78,0.446428571428571,0.00119278909423066,0.0157173138397063,0.016910102933937,1.00195159481239
"701",0.01,0.79,0.0172413793103448,0.00101951421827393,-0.000222548077065138,0.000796966141208788,1.00062759582145
"702",0.02,0.79,0.0344827586206897,0.0167980103922126,0.00347037635987619,0.0202683867520888,1.09343391447421
"703",0.03,0.79,0.0517241379310345,0.00505203407753708,0.00381690542160221,0.00886893949913929,0.988732520428849
"704",0.04,0.79,0.0689655172413793,0.0108319196779661,-0.000624665137235797,0.0102072545407303,1.01648150831693
"705",0.05,0.79,0.0862068965517241,0.00148425458422624,0.0123380237712545,0.0138222783554807,1.02524186055372
"706",0.06,0.79,0.103448275862069,-6.11909379781675e-05,3.00676941197418e-05,-3.11232438584257e-05,0.988212370197924
"707",0.07,0.79,0.120689655172414,0.0180170893786978,0.000733579911109783,0.0187506692898076,1.04899119675769
"708",0.08,0.79,0.137931034482759,0.00590682248373017,0.000596988025007004,0.00650381050873717,0.959913733960096
"709",0.09,0.79,0.155172413793103,0.000217749049840899,0.00246144138826047,0.00267919043810137,1.01244138100691
"710",0.1,0.79,0.172413793103448,0.00174230227198148,0.00940589742478863,0.0111481996967701,1.04363956509272
"711",0.11,0.79,0.189655172413793,0.0154561232700894,-0.000262986117634936,0.0151931371524545,1.03123596876795
"712",0.12,0.79,0.206896551724138,0.00168803173945429,0.00639644820695128,0.00808447994640557,0.951429315994732
"713",0.13,0.79,0.224137931034483,-0.000273922933083213,0.00196609606729892,0.00169217313421571,0.984363717692515
"714",0.14,0.79,0.241379310344828,0.00316317260794441,0.000530477659217122,0.00369365026716153,0.998075985710425
"715",0.15,0.79,0.258620689655172,0.000224280417849519,-0.000112503884407341,0.000111776533442178,0.975551536008764
"716",0.16,0.79,0.275862068965517,0.0062329112978013,0.00110028744256277,0.00733319874036407,1.03346472237205
"717",0.17,0.79,0.293103448275862,0.00767270656492999,-3.49618676962294e-05,0.00763774469723376,1.01523776295407
"718",0.18,0.79,0.310344827586207,0.012216183353378,0.00867625119264903,0.0208924345460271,1.06293457486495
"719",0.19,0.79,0.327586206896552,0.00659916642473275,0.00642273022753347,0.0130218966522662,1.05456585403708
"720",0.2,0.79,0.344827586206897,0.000943235381818185,0.00585773035234746,0.00680096573416564,0.983035504213816
