"","mu","p","theta","KLD","Population_Variance"
"3216",0.16,0.835,0.238805970149254,0.0022086141492643,0.661704306070131
"3217",0.165,0.835,0.246268656716418,0.0133504968374417,0.668168412426934
"3218",0.17,0.835,0.253731343283582,0.0249389508108919,0.684698273718859
"3219",0.175,0.835,0.261194029850746,0.0321037378297623,0.695286621286964
"3220",0.18,0.835,0.268656716417911,0.0417336393961306,0.706720938955641
"3221",0.185,0.835,0.276119402985075,0.0516270098214332,0.722266169910199
"3222",0.19,0.835,0.283582089552239,0.0613829714643179,0.730950267691198
"3223",0.195,0.835,0.291044776119403,0.07065077780929,0.748070005087501
"3224",0.2,0.835,0.298507462686567,0.0823101382681317,0.758778408599504
"3225",0.205,0.835,0.305970149253731,0.0949844463926298,0.783710947543868
"3226",0.21,0.835,0.313432835820896,0.0978403755595969,0.796360353512569
"3227",0.215,0.835,0.32089552238806,0.106854581651738,0.818372313489174
"3228",0.22,0.835,0.328358208955224,0.116178613146303,0.833755697446611
"3229",0.225,0.835,0.335820895522388,0.123297598390967,0.849490323190787
"3230",0.23,0.835,0.343283582089552,0.131318917878375,0.868689989376512
"3231",0.235,0.835,0.350746268656716,0.140557467209085,0.891767301965731
"3232",0.24,0.835,0.358208955223881,0.145600045328229,0.915354855079941
"3233",0.245,0.835,0.365671641791045,0.149421070280288,0.937309340055675
"3234",0.25,0.835,0.373134328358209,0.157781013813626,0.953358176220265
"3235",0.01,0.84,0.0147058823529412,-0.193608030586073,0.49909635649827
"3236",0.015,0.84,0.0220588235294118,-0.191179090082098,0.501337584897911
"3237",0.02,0.84,0.0294117647058823,-0.188959437344761,0.502901295496941
"3238",0.025,0.84,0.0367647058823529,-0.188764806599187,0.502600651110731
"3239",0.03,0.84,0.0441176470588235,-0.18921140922379,0.50058491169955
"3240",0.035,0.84,0.0514705882352941,-0.182637677015444,0.506348869970597
"3241",0.04,0.84,0.0588235294117647,-0.182074036877293,0.505214346156589
"3242",0.045,0.84,0.0661764705882353,-0.174603016267244,0.51175465752843
"3243",0.05,0.84,0.0735294117647059,-0.172476616337312,0.512206282376347
"3244",0.055,0.84,0.0808823529411764,-0.1687487385058,0.514154885025601
"3245",0.06,0.84,0.0882352941176471,-0.161785127244284,0.520128769089612
"3246",0.065,0.84,0.0955882352941176,-0.155035206639944,0.525333390053938
"3247",0.07,0.84,0.102941176470588,-0.154544033844317,0.521705513302723
"3248",0.075,0.84,0.110294117647059,-0.143437323828058,0.531749127269961
"3249",0.08,0.84,0.117647058823529,-0.1389937321933,0.535093387973086
"3250",0.085,0.84,0.125,-0.132503804010334,0.539363854742964
"3251",0.09,0.84,0.132352941176471,-0.127080434234852,0.542868259877349
"3252",0.095,0.84,0.139705882352941,-0.119079339595538,0.549850320474709
"3253",0.1,0.84,0.147058823529412,-0.10796820703108,0.559142207195223
"3254",0.105,0.84,0.154411764705882,-0.103071296639692,0.560455995539906
"3255",0.11,0.84,0.161764705882353,-0.0947515546290935,0.56809128413588
"3256",0.115,0.84,0.169117647058823,-0.081097640580322,0.578702591549418
"3257",0.12,0.84,0.176470588235294,-0.0764555995256729,0.583022807989199
"3258",0.125,0.84,0.183823529411765,-0.0666849679118518,0.591821271571727
"3259",0.13,0.84,0.191176470588235,-0.0545468515944387,0.600438634691818
"3260",0.135,0.84,0.198529411764706,-0.0485170563089302,0.605457000499352
"3261",0.14,0.84,0.205882352941176,-0.0371136294895366,0.617729917393367
"3262",0.145,0.84,0.213235294117647,-0.0281642353520102,0.627731543253017
"3263",0.15,0.84,0.220588235294118,-0.0199097739867482,0.633799804715654
"3264",0.155,0.84,0.227941176470588,-0.00741490120273676,0.644480896642491
"3265",0.16,0.84,0.235294117647059,0.00169524940228784,0.654859042609525
"3266",0.165,0.84,0.242647058823529,0.0126864327680713,0.666835235592464
"3267",0.17,0.84,0.25,0.0204847364846201,0.67916948417112
"3268",0.175,0.84,0.257352941176471,0.0310683386937892,0.689118953063601
"3269",0.18,0.84,0.264705882352941,0.0377039225369424,0.693330899865938
"3270",0.185,0.84,0.272058823529412,0.0503193492641435,0.708676184115294
"3271",0.19,0.84,0.279411764705882,0.0569597177796746,0.725478558770031
"3272",0.195,0.84,0.286764705882353,0.067697761224217,0.738014806440686
"3273",0.2,0.84,0.294117647058823,0.0793240591062438,0.754758581093967
"3274",0.205,0.84,0.301470588235294,0.0881314804605219,0.769618806888255
"3275",0.21,0.84,0.308823529411765,0.0965948169078909,0.794871911028242
"3276",0.215,0.84,0.316176470588235,0.112464878125906,0.805619733574756
"3277",0.22,0.84,0.323529411764706,0.120529118996586,0.825304507554022
"3278",0.225,0.84,0.330882352941176,0.124049231209044,0.839561080015255
"3279",0.23,0.84,0.338235294117647,0.129214688701628,0.858728319120281
"3280",0.235,0.84,0.345588235294118,0.140656394025042,0.879465190876357
"3281",0.24,0.84,0.352941176470588,0.14339512406947,0.893186738513896
"3282",0.245,0.84,0.360294117647059,0.156123832669132,0.923716113181722
"3283",0.25,0.84,0.367647058823529,0.155065716958585,0.93749052434706
"3284",0.01,0.845,0.0144927536231884,-0.190167396581756,0.502558161808152
"3285",0.015,0.845,0.0217391304347826,-0.189658593365914,0.502735795164163
"3286",0.02,0.845,0.0289855072463768,-0.192646934977035,0.499111835153075
"3287",0.025,0.845,0.036231884057971,-0.189293184437627,0.501671727117024
"3288",0.03,0.845,0.0434782608695652,-0.183648563700999,0.5064587383509
"3289",0.035,0.845,0.0507246376811594,-0.182078012137662,0.506896075350037
"3290",0.04,0.845,0.0579710144927536,-0.180084738056277,0.507246631241153
"3291",0.045,0.845,0.0652173913043478,-0.176004076854885,0.510025098037865
"3292",0.05,0.845,0.072463768115942,-0.171613343494351,0.513094838430179
"3293",0.055,0.845,0.0797101449275362,-0.168273067024468,0.514674862837439
"3294",0.06,0.845,0.0869565217391304,-0.15838369503072,0.523580358424581
"3295",0.065,0.845,0.0942028985507247,-0.153423003540518,0.526574897082887
"3296",0.07,0.845,0.101449275362319,-0.151404539327711,0.526127355911569
"3297",0.075,0.845,0.108695652173913,-0.1434369339372,0.532646886126121
"3298",0.08,0.845,0.115942028985507,-0.133572485562724,0.540749450246995
"3299",0.085,0.845,0.123188405797101,-0.134951105687746,0.535646587217084
"3300",0.09,0.845,0.130434782608696,-0.126863674024879,0.541716881288044
"3301",0.095,0.845,0.13768115942029,-0.119271479788773,0.547867137870427
"3302",0.1,0.845,0.144927536231884,-0.110477360000283,0.555493944928169
"3303",0.105,0.845,0.152173913043478,-0.102959284630047,0.559943215722196
"3304",0.11,0.845,0.159420289855072,-0.0925117801120774,0.568915684263533
"3305",0.115,0.845,0.166666666666667,-0.0869488571238247,0.571605699803469
"3306",0.12,0.845,0.173913043478261,-0.0791678709436817,0.578788314338702
"3307",0.125,0.845,0.181159420289855,-0.0702921642906798,0.585361042035857
"3308",0.13,0.845,0.188405797101449,-0.0593320499384704,0.595709803452518
"3309",0.135,0.845,0.195652173913044,-0.0498817426797905,0.603665227185369
"3310",0.14,0.845,0.202898550724638,-0.0349091151557597,0.616078159353874
"3311",0.145,0.845,0.210144927536232,-0.0339984438552876,0.615970146330625
"3312",0.15,0.845,0.217391304347826,-0.0239175496591282,0.625117955485062
"3313",0.155,0.845,0.22463768115942,-0.0117218882157577,0.640243349527895
"3314",0.16,0.845,0.231884057971015,-0.00178971693527492,0.65030353840211
"3315",0.165,0.845,0.239130434782609,0.00791516609113597,0.655060770207347
"3316",0.17,0.845,0.246376811594203,0.0188915261984811,0.670389596416193
"3317",0.175,0.845,0.253623188405797,0.0262261918150713,0.676147755930411
"3318",0.18,0.845,0.260869565217391,0.0389626388110812,0.693886680248011
"3319",0.185,0.845,0.268115942028986,0.046777177929052,0.702855995202641
"3320",0.19,0.845,0.27536231884058,0.0596645762871484,0.723496613662383
"3321",0.195,0.845,0.282608695652174,0.0688418816588451,0.733278438753127
"3322",0.2,0.845,0.289855072463768,0.0772480828857184,0.74444726166142
"3323",0.205,0.845,0.297101449275362,0.0882294610190242,0.766718094560025
"3324",0.21,0.845,0.304347826086957,0.0973724012874589,0.77069037718179
"3325",0.215,0.845,0.311594202898551,0.104865510465228,0.792180298380979
"3326",0.22,0.845,0.318840579710145,0.11708928730219,0.816705074241067
"3327",0.225,0.845,0.326086956521739,0.124823103452456,0.82907810917129
"3328",0.23,0.845,0.333333333333333,0.132437336987641,0.839615719868575
"3329",0.235,0.845,0.340579710144928,0.139789476729406,0.865716733479443
"3330",0.24,0.845,0.347826086956522,0.148272732989436,0.888138487148183
"3331",0.245,0.845,0.355072463768116,0.156676123867856,0.900739706646792
"3332",0.25,0.845,0.36231884057971,0.162344209578283,0.930361988891029
"3333",0.01,0.85,0.0142857142857143,-0.191133044822289,0.501632881143154
"3334",0.015,0.85,0.0214285714285714,-0.188004203044895,0.504411386296762
"3335",0.02,0.85,0.0285714285714286,-0.189356522844005,0.502381235544291
"3336",0.025,0.85,0.0357142857142857,-0.190342157025613,0.500696592576783
"3337",0.03,0.85,0.0428571428571428,-0.183471153809632,0.506840802776697
"3338",0.035,0.85,0.05,-0.184642315113733,0.504143119116114
"3339",0.04,0.85,0.0571428571428571,-0.178007223322912,0.509957084077509
"3340",0.045,0.85,0.0642857142857143,-0.174684860412722,0.511156229389558
"3341",0.05,0.85,0.0714285714285714,-0.175340140501346,0.509482563353963
"3342",0.055,0.85,0.0785714285714286,-0.169345339991089,0.513916326129582
"3343",0.06,0.85,0.0857142857142857,-0.163183484796356,0.518178459583629
"3344",0.065,0.85,0.0928571428571428,-0.159613917673647,0.519010251911742
"3345",0.07,0.85,0.1,-0.147072211871698,0.529684325429883
"3346",0.075,0.85,0.107142857142857,-0.145616439546628,0.528576740044755
"3347",0.08,0.85,0.114285714285714,-0.136811469085227,0.536979288123686
"3348",0.085,0.85,0.121428571428571,-0.137129318394928,0.533617254944755
"3349",0.09,0.85,0.128571428571429,-0.123379769581104,0.546149057019131
"3350",0.095,0.85,0.135714285714286,-0.116171659179554,0.550759032263991
"3351",0.1,0.85,0.142857142857143,-0.111467292799041,0.551639987686788
"3352",0.105,0.85,0.15,-0.110573543045952,0.551991320192868
"3353",0.11,0.85,0.157142857142857,-0.0961139894985701,0.564085954831652
"3354",0.115,0.85,0.164285714285714,-0.0899335025741721,0.569563335637018
"3355",0.12,0.85,0.171428571428571,-0.0798418074065121,0.578288632207971
"3356",0.125,0.85,0.178571428571429,-0.0697257704295977,0.585467922143654
"3357",0.13,0.85,0.185714285714286,-0.0624825478921939,0.590254992050005
"3358",0.135,0.85,0.192857142857143,-0.0560207727792792,0.594868100288271
"3359",0.14,0.85,0.2,-0.0448373503982484,0.605508444660527
"3360",0.145,0.85,0.207142857142857,-0.0344263003475243,0.61601732636828
"3361",0.15,0.85,0.214285714285714,-0.0230091717557365,0.625122658078282
"3362",0.155,0.85,0.221428571428571,-0.0128989332667945,0.635541201806931
"3363",0.16,0.85,0.228571428571429,-0.00256585878249353,0.649214391230272
"3364",0.165,0.85,0.235714285714286,0.00473182009857851,0.651060399687894
"3365",0.17,0.85,0.242857142857143,0.0169757159066384,0.662451679605423
"3366",0.175,0.85,0.25,0.026482430516126,0.676140192402385
"3367",0.18,0.85,0.257142857142857,0.0351252634532241,0.685144906604794
"3368",0.185,0.85,0.264285714285714,0.0469569502633372,0.700859172480591
"3369",0.19,0.85,0.271428571428571,0.0531232150912272,0.707036643833354
"3370",0.195,0.85,0.278571428571429,0.0676715007386308,0.724645283872504
"3371",0.2,0.85,0.285714285714286,0.0743248739938854,0.736751306849383
"3372",0.205,0.85,0.292857142857143,0.0857541409696641,0.751007045040036
"3373",0.21,0.85,0.3,0.0974943987880053,0.765353407153988
"3374",0.215,0.85,0.307142857142857,0.098924516038708,0.778040165056105
"3375",0.22,0.85,0.314285714285714,0.110910687147569,0.79352370992122
"3376",0.225,0.85,0.321428571428571,0.122595625042049,0.815347298147205
"3377",0.23,0.85,0.328571428571429,0.128828071471375,0.824957055461095
"3378",0.235,0.85,0.335714285714286,0.139687444380856,0.859573724354294
"3379",0.24,0.85,0.342857142857143,0.141213354889811,0.870161284529679
"3380",0.245,0.85,0.35,0.155267842765873,0.880701071081991
"3381",0.25,0.85,0.357142857142857,0.161054389814166,0.920939927156806
"3382",0.01,0.855,0.0140845070422535,-0.192340237965066,0.50043534668779
"3383",0.015,0.855,0.0211267605633803,-0.191002148224583,0.501329400949702
"3384",0.02,0.855,0.028169014084507,-0.188542314052258,0.503195156610968
"3385",0.025,0.855,0.0352112676056338,-0.189116909409104,0.501577950811083
"3386",0.03,0.855,0.0422535211267606,-0.186478090079201,0.503171486526341
"3387",0.035,0.855,0.0492957746478873,-0.179421621622024,0.509546771160847
"3388",0.04,0.855,0.0563380281690141,-0.178705916965852,0.508934836671496
"3389",0.045,0.855,0.0633802816901409,-0.173674070754398,0.512686496472366
"3390",0.05,0.855,0.0704225352112676,-0.172286483038309,0.512480917188778
"3391",0.055,0.855,0.0774647887323944,-0.172200689738876,0.511216391989126
"3392",0.06,0.855,0.0845070422535211,-0.162824279709948,0.51824593883954
"3393",0.065,0.855,0.0915492957746479,-0.155131807044292,0.524364135148948
"3394",0.07,0.855,0.0985915492957746,-0.155614532757577,0.522117810751744
"3395",0.075,0.855,0.105633802816901,-0.145247729254611,0.529996090878938
"3396",0.08,0.855,0.112676056338028,-0.14022213788427,0.53386667704706
"3397",0.085,0.855,0.119718309859155,-0.131714567556727,0.540590549106672
"3398",0.09,0.855,0.126760563380282,-0.12556140556248,0.543817478383231
"3399",0.095,0.855,0.133802816901408,-0.119468975358761,0.546388101472966
"3400",0.1,0.855,0.140845070422535,-0.115643417402272,0.548661617866398
"3401",0.105,0.855,0.147887323943662,-0.106103833409481,0.556089991311225
"3402",0.11,0.855,0.154929577464789,-0.0986992525913015,0.560466640335842
"3403",0.115,0.855,0.161971830985915,-0.0918734504286752,0.563541931879216
"3404",0.12,0.855,0.169014084507042,-0.082546878098346,0.572164373009691
"3405",0.125,0.855,0.176056338028169,-0.0726938927815456,0.581856039524713
"3406",0.13,0.855,0.183098591549296,-0.0647137244251561,0.589336319190303
"3407",0.135,0.855,0.190140845070423,-0.0515837582493682,0.599099172998061
"3408",0.14,0.855,0.197183098591549,-0.0421434397122571,0.606197174937675
"3409",0.145,0.855,0.204225352112676,-0.0346528617369913,0.613445430938269
"3410",0.15,0.855,0.211267605633803,-0.0231339721879229,0.624601905184323
"3411",0.155,0.855,0.21830985915493,-0.0191523123636525,0.627815554492685
"3412",0.16,0.855,0.225352112676056,-0.00706669559944915,0.63857613987112
"3413",0.165,0.855,0.232394366197183,0.00463109679563183,0.65003773645339
"3414",0.17,0.855,0.23943661971831,0.0119328332377495,0.657766949567084
"3415",0.175,0.855,0.246478873239437,0.0245303151598592,0.669165084098964
"3416",0.18,0.855,0.253521126760563,0.0322249501815468,0.677931484259096
"3417",0.185,0.855,0.26056338028169,0.0447023398447161,0.689673902278604
"3418",0.19,0.855,0.267605633802817,0.0549606725087518,0.702693435537313
"3419",0.195,0.855,0.274647887323944,0.0633849440458998,0.713286435313737
"3420",0.2,0.855,0.28169014084507,0.0735917324025407,0.724588183380475
"3421",0.205,0.855,0.288732394366197,0.0821495826389549,0.736961035051519
"3422",0.21,0.855,0.295774647887324,0.0937006096151895,0.756893169833033
"3423",0.215,0.855,0.302816901408451,0.0982837027583171,0.766908730896227
"3424",0.22,0.855,0.309859154929577,0.111693252872917,0.786774786995915
"3425",0.225,0.855,0.316901408450704,0.120296929498854,0.805950283097268
"3426",0.23,0.855,0.323943661971831,0.130238583656528,0.821992099793247
"3427",0.235,0.855,0.330985915492958,0.137921957466337,0.831639210504438
"3428",0.24,0.855,0.338028169014085,0.146070112045057,0.857152621007565
"3429",0.245,0.855,0.345070422535211,0.15287823874902,0.873010859432663
"3430",0.25,0.855,0.352112676056338,0.161801698761366,0.893368473215931
"3431",0.01,0.86,0.0138888888888889,-0.190766854484339,0.501954883064502
"3432",0.015,0.86,0.0208333333333333,-0.191318167397283,0.50108792779177
"3433",0.02,0.86,0.0277777777777778,-0.188816233816486,0.502953690946921
"3434",0.025,0.86,0.0347222222222222,-0.190847914557543,0.500406893988078
"3435",0.03,0.86,0.0416666666666667,-0.189700360464627,0.500057047818731
"3436",0.035,0.86,0.0486111111111111,-0.179294276122066,0.510261757921705
"3437",0.04,0.86,0.0555555555555555,-0.176572970206429,0.511213595711579
"3438",0.045,0.86,0.0625,-0.17768264430183,0.508720427839119
"3439",0.05,0.86,0.0694444444444444,-0.170194750465324,0.514238174700129
"3440",0.055,0.86,0.0763888888888889,-0.167937147787102,0.515557942915284
"3441",0.06,0.86,0.0833333333333333,-0.164566603786449,0.516754615132262
"3442",0.065,0.86,0.0902777777777778,-0.158025042010671,0.521688428875308
"3443",0.07,0.86,0.0972222222222222,-0.153429647480902,0.523327378122939
"3444",0.075,0.86,0.104166666666667,-0.145520577624574,0.530259563706695
"3445",0.08,0.86,0.111111111111111,-0.139629855890199,0.533226090848481
"3446",0.085,0.86,0.118055555555556,-0.134100605287088,0.537203718102143
"3447",0.09,0.86,0.125,-0.128766635032367,0.541117760886924
"3448",0.095,0.86,0.131944444444444,-0.124556113527364,0.541399255518599
"3449",0.1,0.86,0.138888888888889,-0.112524124143489,0.550191409360376
"3450",0.105,0.86,0.145833333333333,-0.109956397520415,0.551899359592905
"3451",0.11,0.86,0.152777777777778,-0.100419617160417,0.556615394527358
"3452",0.115,0.86,0.159722222222222,-0.096721286264556,0.562194955248279
"3453",0.12,0.86,0.166666666666667,-0.08465772985503,0.571570725438025
"3454",0.125,0.86,0.173611111111111,-0.071767591634904,0.582255724429762
"3455",0.13,0.86,0.180555555555556,-0.0617237215890576,0.592385007507413
"3456",0.135,0.86,0.1875,-0.0578710366346136,0.590730114926924
"3457",0.14,0.86,0.194444444444444,-0.0521151097409313,0.593883572913084
"3458",0.145,0.86,0.201388888888889,-0.0403842850142224,0.60644686749045
"3459",0.15,0.86,0.208333333333333,-0.0296662349058885,0.610252694539447
"3460",0.155,0.86,0.215277777777778,-0.0156184458856634,0.628704688566912
"3461",0.16,0.86,0.222222222222222,-0.00999964157381637,0.635071283353363
"3462",0.165,0.86,0.229166666666667,0.00301699110884739,0.646191125013282
"3463",0.17,0.86,0.236111111111111,0.0114108257785854,0.653121914223762
"3464",0.175,0.86,0.243055555555556,0.0246680346792486,0.669584324149017
"3465",0.18,0.86,0.25,0.0335079259859394,0.680910489186948
"3466",0.185,0.86,0.256944444444444,0.0402904783593386,0.6842015291561
"3467",0.19,0.86,0.263888888888889,0.0531124104669434,0.696009430400467
"3468",0.195,0.86,0.270833333333333,0.0608346070562322,0.709126154023906
"3469",0.2,0.86,0.277777777777778,0.0681618589145209,0.71985725922703
"3470",0.205,0.86,0.284722222222222,0.0808392844230592,0.734913820510185
"3471",0.21,0.86,0.291666666666667,0.0940016233776517,0.748425093811937
"3472",0.215,0.86,0.298611111111111,0.09632550845044,0.759834842189273
"3473",0.22,0.86,0.305555555555555,0.111468222594965,0.784244813556622
"3474",0.225,0.86,0.3125,0.119135068802377,0.792957967987637
"3475",0.23,0.86,0.319444444444444,0.130117861954902,0.8097279119469
"3476",0.235,0.86,0.326388888888889,0.138091829132276,0.832117791500135
"3477",0.24,0.86,0.333333333333333,0.145837342355802,0.8416804423009
"3478",0.245,0.86,0.340277777777778,0.151183619082263,0.857697700206475
"3479",0.25,0.86,0.347222222222222,0.164430871247192,0.884395821668141
"3480",0.01,0.865,0.0136986301369863,-0.199257913670303,0.49342199588395
"3481",0.015,0.865,0.0205479452054795,-0.189279865757821,0.503012764555979
"3482",0.02,0.865,0.0273972602739726,-0.18766492369553,0.504179654231155
"3483",0.025,0.865,0.0342465753424658,-0.191568310270333,0.499441859218168
"3484",0.03,0.865,0.0410958904109589,-0.182607882143809,0.50734173311885
"3485",0.035,0.865,0.0479452054794521,-0.186106836434206,0.502737848471999
"3486",0.04,0.865,0.0547945205479452,-0.183899924195301,0.503605947009274
"3487",0.045,0.865,0.0616438356164384,-0.172639717749184,0.513779226385219
"3488",0.05,0.865,0.0684931506849315,-0.173523267430496,0.510524824328513
"3489",0.055,0.865,0.0753424657534247,-0.16961023710107,0.513896392375924
"3490",0.06,0.865,0.0821917808219178,-0.166599138408048,0.513597218290833
"3491",0.065,0.865,0.089041095890411,-0.161772327252746,0.517038192823043
"3492",0.07,0.865,0.0958904109589041,-0.151993670298369,0.524974373956564
"3493",0.075,0.865,0.102739726027397,-0.145545690128819,0.529852115305951
"3494",0.08,0.865,0.10958904109589,-0.144618025766115,0.528961765060885
"3495",0.085,0.865,0.116438356164384,-0.133817396747633,0.536296435842122
"3496",0.09,0.865,0.123287671232877,-0.129598434452832,0.538792063208564
"3497",0.095,0.865,0.13013698630137,-0.122234886870412,0.544955489490835
"3498",0.1,0.865,0.136986301369863,-0.118989233579751,0.5447376110989
"3499",0.105,0.865,0.143835616438356,-0.109144707571164,0.553815258987409
"3500",0.11,0.865,0.150684931506849,-0.101807219220099,0.558108177928621
"3501",0.115,0.865,0.157534246575342,-0.0918587186716481,0.56694389513854
"3502",0.12,0.865,0.164383561643836,-0.0820270989413621,0.57341612156969
"3503",0.125,0.865,0.171232876712329,-0.0727760539819036,0.582073472570654
"3504",0.13,0.865,0.178082191780822,-0.0626323613539773,0.589053530219519
"3505",0.135,0.865,0.184931506849315,-0.0577686655277828,0.589581852132976
"3506",0.14,0.865,0.191780821917808,-0.0437591160943722,0.601897181013854
"3507",0.145,0.865,0.198630136986301,-0.0363394041077051,0.610166178797081
"3508",0.15,0.865,0.205479452054795,-0.0287667171362097,0.613817696135498
"3509",0.155,0.865,0.212328767123288,-0.020181814254362,0.621043477234437
"3510",0.16,0.865,0.219178082191781,-0.0116419788221203,0.628164949864158
"3511",0.165,0.865,0.226027397260274,-0.00154764560427671,0.638950504888053
"3512",0.17,0.865,0.232876712328767,0.0105100123454532,0.650734543883898
"3513",0.175,0.865,0.23972602739726,0.0186423910659128,0.658386388836489
"3514",0.18,0.865,0.246575342465753,0.0318324782353934,0.6721009479082
"3515",0.185,0.865,0.253424657534247,0.0420138615218999,0.684119648756056
"3516",0.19,0.865,0.26027397260274,0.0489790575735366,0.688644206900576
"3517",0.195,0.865,0.267123287671233,0.0580141491267895,0.703451827971706
"3518",0.2,0.865,0.273972602739726,0.0750011693111319,0.721375954478264
"3519",0.205,0.865,0.280821917808219,0.0794339568209085,0.729740648875294
"3520",0.21,0.865,0.287671232876712,0.088924703440529,0.74256784134925
"3521",0.215,0.865,0.294520547945206,0.0979830908715698,0.755942082082801
"3522",0.22,0.865,0.301369863013699,0.110148542880024,0.774754660319957
"3523",0.225,0.865,0.308219178082192,0.116640259466031,0.774419792758754
"3524",0.23,0.865,0.315068493150685,0.128115377163396,0.802790885447497
"3525",0.235,0.865,0.321917808219178,0.134339136840402,0.812227040685733
"3526",0.24,0.865,0.328767123287671,0.143546155221642,0.836189888519148
"3527",0.245,0.865,0.335616438356164,0.15378589820287,0.852502590492495
"3528",0.25,0.865,0.342465753424658,0.159343152004198,0.867701538308221
"3529",0.01,0.87,0.0135135135135135,-0.190611673785336,0.502204715541953
"3530",0.015,0.87,0.0202702702702703,-0.193118826363342,0.499160025919249
"3531",0.02,0.87,0.027027027027027,-0.190372494468544,0.501579819466722
"3532",0.025,0.87,0.0337837837837838,-0.189458034932464,0.501524439625106
"3533",0.03,0.87,0.0405405405405405,-0.183893913857255,0.505608305757961
"3534",0.035,0.87,0.0472972972972973,-0.183483430491234,0.505647252908815
"3535",0.04,0.87,0.0540540540540541,-0.182022820804339,0.505491074017999
"3536",0.045,0.87,0.0608108108108108,-0.177443430856742,0.508193616048776
"3537",0.05,0.87,0.0675675675675676,-0.172663543516477,0.512034018024622
"3538",0.055,0.87,0.0743243243243243,-0.171401283578381,0.512123854999363
"3539",0.06,0.87,0.0810810810810811,-0.162496489668048,0.519325964446477
"3540",0.065,0.87,0.0878378378378378,-0.164514783956806,0.514766125713897
"3541",0.07,0.87,0.0945945945945946,-0.154700559707313,0.52287287310892
"3542",0.075,0.87,0.101351351351351,-0.1527766983757,0.521903225567486
"3543",0.08,0.87,0.108108108108108,-0.14423945620016,0.528892461299507
"3544",0.085,0.87,0.114864864864865,-0.133959898866836,0.536415467154564
"3545",0.09,0.87,0.121621621621622,-0.127597391801906,0.540889897126647
"3546",0.095,0.87,0.128378378378378,-0.123014140535703,0.542306654117282
"3547",0.1,0.87,0.135135135135135,-0.115939179679167,0.546158997680781
"3548",0.105,0.87,0.141891891891892,-0.109485556772112,0.552606534159624
"3549",0.11,0.87,0.148648648648649,-0.0992523799635334,0.560856849885761
"3550",0.115,0.87,0.155405405405405,-0.093829060522123,0.561358716620799
"3551",0.12,0.87,0.162162162162162,-0.0833179853845611,0.571181020886053
"3552",0.125,0.87,0.168918918918919,-0.0714292599438474,0.581767688293035
"3553",0.13,0.87,0.175675675675676,-0.0703247954043397,0.581583782361157
"3554",0.135,0.87,0.182432432432432,-0.0588515468609812,0.587384581849831
"3555",0.14,0.87,0.189189189189189,-0.0494442050666669,0.597513292080001
"3556",0.145,0.87,0.195945945945946,-0.038727510853292,0.606022768206157
"3557",0.15,0.87,0.202702702702703,-0.0296148245288554,0.614076651419625
"3558",0.155,0.87,0.209459459459459,-0.0208923303721971,0.618461018846106
"3559",0.16,0.87,0.216216216216216,-0.011702401765234,0.627598162049281
"3560",0.165,0.87,0.222972972972973,-0.000293790158899868,0.637235473972635
"3561",0.17,0.87,0.22972972972973,0.00597417193373362,0.644557984007562
"3562",0.175,0.87,0.236486486486487,0.0152997886027165,0.651945946741528
"3563",0.18,0.87,0.243243243243243,0.0291184271404291,0.666383976484036
"3564",0.185,0.87,0.25,0.0368982596411666,0.671004971105308
"3565",0.19,0.87,0.256756756756757,0.0520047086332774,0.68943870081356
"3566",0.195,0.87,0.263513513513514,0.0542488596115384,0.696704127803446
"3567",0.2,0.87,0.27027027027027,0.0698205543450163,0.708652568222304
"3568",0.205,0.87,0.277027027027027,0.0775152973217864,0.718715254466605
"3569",0.21,0.87,0.283783783783784,0.0866785680943889,0.733571770369
"3570",0.215,0.87,0.290540540540541,0.0988897834138969,0.744324867155314
"3571",0.22,0.87,0.297297297297297,0.108319072239164,0.761570455279622
"3572",0.225,0.87,0.304054054054054,0.116894098771737,0.771271601417221
"3573",0.23,0.87,0.310810810810811,0.124613511024317,0.786039120842518
"3574",0.235,0.87,0.317567567567568,0.137362516310595,0.80908232186417
"3575",0.24,0.87,0.324324324324324,0.143999683792836,0.821982988420235
"3576",0.245,0.87,0.331081081081081,0.151299573320464,0.831502964570574
"3577",0.25,0.87,0.337837837837838,0.160036388010267,0.852794733103722
"3578",0.01,0.875,0.0133333333333333,-0.193784163210121,0.498871627993547
"3579",0.015,0.875,0.02,-0.19060097084656,0.501768506250563
"3580",0.02,0.875,0.0266666666666667,-0.184264579873092,0.507679232313847
"3581",0.025,0.875,0.0333333333333333,-0.189010846357693,0.501836313098219
"3582",0.03,0.875,0.04,-0.187443889874916,0.502725091466759
"3583",0.035,0.875,0.0466666666666667,-0.181360850404956,0.507746475241038
"3584",0.04,0.875,0.0533333333333333,-0.185827913637259,0.502092843169809
"3585",0.045,0.875,0.06,-0.175138194547194,0.511235130801313
"3586",0.05,0.875,0.0666666666666667,-0.173024598829363,0.51204603223702
"3587",0.055,0.875,0.0733333333333333,-0.17330839674542,0.509508273161834
"3588",0.06,0.875,0.08,-0.164192614077481,0.516983158133249
"3589",0.065,0.875,0.0866666666666667,-0.15912595518914,0.519744093502287
"3590",0.07,0.875,0.0933333333333333,-0.155423797574775,0.520849693487365
"3591",0.075,0.875,0.1,-0.14987558797518,0.524784840896309
"3592",0.08,0.875,0.106666666666667,-0.145195759280699,0.527581658321053
