"","mu","p","theta","KLD","Population_Variance"
"2165",0.05,0.73,0.108695652173913,0.00490967165917545,1.00306341457546
"2166",0.055,0.73,0.119565217391304,0.00584872871543419,0.999657478273958
"2167",0.06,0.73,0.130434782608696,0.00809127464669816,0.999347481262414
"2168",0.065,0.73,0.141304347826087,0.00883114544316605,1.00353779776216
"2169",0.07,0.73,0.152173913043478,0.0103586717823303,0.998067997553573
"2170",0.075,0.73,0.16304347826087,0.0114268387020243,0.998101643513737
"2171",0.08,0.73,0.173913043478261,0.013383403122343,1.00004683198147
"2172",0.085,0.73,0.184782608695652,0.0146295094973994,0.99566787910374
"2173",0.09,0.73,0.195652173913043,0.0164385789204398,1.00594086255065
"2174",0.095,0.73,0.206521739130435,0.0179149244482146,0.998658345715408
"2175",0.1,0.73,0.217391304347826,0.020573363760476,0.996596331086169
"2176",0.105,0.73,0.228260869565217,0.0221510406867452,0.992024347760582
"2177",0.11,0.73,0.239130434782609,0.0235837327652875,0.999527925976111
"2178",0.115,0.73,0.25,0.0274057431382892,1.00213011699096
"2179",0.12,0.73,0.260869565217391,0.0310241613461629,1.0014664752223
"2180",0.125,0.73,0.271739130434783,0.0323661374280256,1.00411837528116
"2181",0.13,0.73,0.282608695652174,0.0344165002634401,1.00057005366223
"2182",0.135,0.73,0.293478260869565,0.0369825953660826,1.00198175274662
"2183",0.14,0.73,0.304347826086957,0.0392813024942182,0.991008143293994
"2184",0.145,0.73,0.315217391304348,0.0441182990760868,1.00420210587117
"2185",0.15,0.73,0.326086956521739,0.0447231176527532,1.00337363680988
"2186",0.155,0.73,0.33695652173913,0.0489296747873967,1.00354354147828
"2187",0.16,0.73,0.347826086956522,0.0537804171423928,0.997315620261486
"2188",0.165,0.73,0.358695652173913,0.0563297061087965,0.997272738906191
"2189",0.17,0.73,0.369565217391304,0.0612612133020374,0.998259383513848
"2190",0.175,0.73,0.380434782608696,0.0628932976816575,0.998804221811682
"2191",0.18,0.73,0.391304347826087,0.0674255746358898,1.00160337319254
"2192",0.185,0.73,0.402173913043478,0.0697079581313817,0.997303373684872
"2193",0.19,0.73,0.41304347826087,0.0742087073717215,0.998495248269541
"2194",0.195,0.73,0.423913043478261,0.0780932437719028,0.99925848183334
"2195",0.2,0.73,0.434782608695652,0.0816344538103792,0.998959591380445
"2196",0.205,0.73,0.445652173913044,0.0877219225243648,0.995515754707292
"2197",0.21,0.73,0.456521739130435,0.0933670308400673,0.994790877072409
"2198",0.215,0.73,0.467391304347826,0.0965812971373541,1.0062813134059
"2199",0.22,0.73,0.478260869565217,0.104474054018503,1.00147931242483
"2200",0.225,0.73,0.489130434782609,0.107462467072627,1.00049027380654
"2201",0.23,0.73,0.5,0.112798737736828,0.999172443085972
"2202",0.235,0.73,0.510869565217391,0.118797303977127,1.00085247926478
"2203",0.24,0.73,0.521739130434783,0.125682205708992,1.00252861286144
"2204",0.245,0.73,0.532608695652174,0.128047538339908,1.00581825279618
"2205",0.25,0.73,0.543478260869565,0.137824420180934,0.998171384680099
"2206",0.01,0.735,0.0212765957446809,0.000243579699842845,0.997631402565899
"2207",0.015,0.735,0.0319148936170213,0.000688273729978941,1.00046906085845
"2208",0.02,0.735,0.0425531914893617,0.000725091158742406,1.000782517179
"2209",0.025,0.735,0.0531914893617021,0.0014021160114819,1.00477983652041
"2210",0.03,0.735,0.0638297872340425,0.00162942424403812,1.00065559584024
"2211",0.035,0.735,0.074468085106383,0.00241360986409461,0.998289745224989
"2212",0.04,0.735,0.0851063829787234,0.00301707084924268,0.999746676106278
"2213",0.045,0.735,0.0957446808510638,0.00434319879928924,0.99405161888531
"2214",0.05,0.735,0.106382978723404,0.00518618965881225,0.999934122154287
"2215",0.055,0.735,0.117021276595745,0.0060155429465549,0.995262685405998
"2216",0.06,0.735,0.127659574468085,0.00710988781913388,1.00401593559364
"2217",0.065,0.735,0.138297872340426,0.00859011081833626,1.00576528375177
"2218",0.07,0.735,0.148936170212766,0.00993669708980696,0.997765462800102
"2219",0.075,0.735,0.159574468085106,0.0109053119901897,1.0005780699845
"2220",0.08,0.735,0.170212765957447,0.0135324504290796,1.00083586474173
"2221",0.085,0.735,0.180851063829787,0.015104230987487,1.00689159846033
"2222",0.09,0.735,0.191489361702128,0.015942207148537,1.00138804337693
"2223",0.095,0.735,0.202127659574468,0.0185996228666454,1.00357216959312
"2224",0.1,0.735,0.212765957446809,0.0199140758063763,0.995886698377586
"2225",0.105,0.735,0.223404255319149,0.0227616370584853,0.99164383220819
"2226",0.11,0.735,0.234042553191489,0.0235707010006736,0.996971221736757
"2227",0.115,0.735,0.24468085106383,0.0265839266384384,1.00014094065249
"2228",0.12,0.735,0.25531914893617,0.0298185466083679,1.00060642659817
"2229",0.125,0.735,0.265957446808511,0.0305005431690239,0.99982110537478
"2230",0.13,0.735,0.276595744680851,0.0336449046287626,1.00007374606815
"2231",0.135,0.735,0.287234042553192,0.0382667406984804,1.00693854524756
"2232",0.14,0.735,0.297872340425532,0.039764392576113,1.00251865116993
"2233",0.145,0.735,0.308510638297872,0.0420297223860591,0.996962131143042
"2234",0.15,0.735,0.319148936170213,0.0456988837271501,1.00177428515613
"2235",0.155,0.735,0.329787234042553,0.048339660572838,1.00225974830914
"2236",0.16,0.735,0.340425531914894,0.0516509582284485,0.996808969687235
"2237",0.165,0.735,0.351063829787234,0.0548670285498892,1.00501926113795
"2238",0.17,0.735,0.361702127659574,0.0570038094241873,1.0035133493964
"2239",0.175,0.735,0.372340425531915,0.0641095291603751,0.997857811768474
"2240",0.18,0.735,0.382978723404255,0.0675234244143165,0.999234134459158
"2241",0.185,0.735,0.393617021276596,0.0735184909035039,0.999066291561013
"2242",0.19,0.735,0.404255319148936,0.0772951644902572,1.00393934879592
"2243",0.195,0.735,0.414893617021277,0.0811251373669735,1.00353500939178
"2244",0.2,0.735,0.425531914893617,0.0832970887989977,0.998908168863281
"2245",0.205,0.735,0.436170212765958,0.0874195364675837,1.00308148967483
"2246",0.21,0.735,0.446808510638298,0.0926332787833703,0.995346291217785
"2247",0.215,0.735,0.457446808510638,0.0982213908976766,1.0062831092854
"2248",0.22,0.735,0.468085106382979,0.102952718600173,1.00348943096542
"2249",0.225,0.735,0.478723404255319,0.108380548221717,1.00133036143638
"2250",0.23,0.735,0.48936170212766,0.112402576322237,0.997628729656018
"2251",0.235,0.735,0.5,0.117582590969854,0.999791308276485
"2252",0.24,0.735,0.51063829787234,0.123848893459462,0.999709287720065
"2253",0.245,0.735,0.521276595744681,0.13146697807983,0.997835716345385
"2254",0.25,0.735,0.531914893617021,0.137319112763619,1.00542601699683
"2255",0.01,0.74,0.0208333333333333,0.000271951168623367,1.00122361339174
"2256",0.015,0.74,0.03125,0.000628606467322658,1.00333007811343
"2257",0.02,0.74,0.0416666666666667,0.000877586460346339,1.00290628384986
"2258",0.025,0.74,0.0520833333333333,0.00143327920750091,0.998254589470426
"2259",0.03,0.74,0.0625,0.00197879368996308,0.997741548675034
"2260",0.035,0.74,0.0729166666666667,0.00258615488735582,0.99793204423159
"2261",0.04,0.74,0.0833333333333333,0.00288381636630577,1.00013798614393
"2262",0.045,0.74,0.09375,0.00377016616136811,1.00070810593304
"2263",0.05,0.74,0.104166666666667,0.00495800611331902,0.997991521096774
"2264",0.055,0.74,0.114583333333333,0.00633101044322014,1.00014435708816
"2265",0.06,0.74,0.125,0.00812542836485399,1.00487422544102
"2266",0.065,0.74,0.135416666666667,0.00862131780712693,0.995103954753683
"2267",0.07,0.74,0.145833333333333,0.00907290871835653,1.00119948649783
"2268",0.075,0.74,0.15625,0.0112150611439802,1.00204433842393
"2269",0.08,0.74,0.166666666666667,0.0125181210296686,1.00300962375394
"2270",0.085,0.74,0.177083333333333,0.0149567585559119,1.00250543404855
"2271",0.09,0.74,0.1875,0.0161824836253048,1.004879109946
"2272",0.095,0.74,0.197916666666667,0.0167819995011907,1.00188074843368
"2273",0.1,0.74,0.208333333333333,0.0205048333797133,0.996047836689921
"2274",0.105,0.74,0.21875,0.0219399905492391,0.99843197929174
"2275",0.11,0.74,0.229166666666667,0.0250605605396689,1.00761903159592
"2276",0.115,0.74,0.239583333333333,0.027316707000685,1.00226959855673
"2277",0.12,0.74,0.25,0.0284417147623386,0.995515649378893
"2278",0.125,0.74,0.260416666666667,0.0320677027994705,1.00116826867423
"2279",0.13,0.74,0.270833333333333,0.034335163830286,0.998621236455714
"2280",0.135,0.74,0.28125,0.0368515731088996,1.00284852057467
"2281",0.14,0.74,0.291666666666667,0.0401400543329914,1.00096822220041
"2282",0.145,0.74,0.302083333333333,0.0413483856862602,0.999627939314805
"2283",0.15,0.74,0.3125,0.0462244512071995,1.00299328334626
"2284",0.155,0.74,0.322916666666667,0.0502469574805369,1.00108556370477
"2285",0.16,0.74,0.333333333333333,0.0540428684823862,0.999374740608501
"2286",0.165,0.74,0.34375,0.0561362421909456,1.00295354812777
"2287",0.17,0.74,0.354166666666667,0.0587255621084712,0.997142614505979
"2288",0.175,0.74,0.364583333333333,0.062418930428502,0.999448285422774
"2289",0.18,0.74,0.375,0.0670405489881082,0.999034172570961
"2290",0.185,0.74,0.385416666666667,0.0716498657574864,1.00068477529962
"2291",0.19,0.74,0.395833333333333,0.0742998827172499,0.998172770018019
"2292",0.195,0.74,0.40625,0.0778091407054154,0.99305303877874
"2293",0.2,0.74,0.416666666666667,0.0833511996355431,1.00327701467039
"2294",0.205,0.74,0.427083333333333,0.0874920819541855,1.00428917962194
"2295",0.21,0.74,0.4375,0.0914174156428674,1.00365305208383
"2296",0.215,0.74,0.447916666666667,0.0997485705526713,0.999117099103492
"2297",0.22,0.74,0.458333333333333,0.102163201249753,1.00221060327723
"2298",0.225,0.74,0.46875,0.107758323788981,1.00063138789824
"2299",0.23,0.74,0.479166666666667,0.112390122251975,1.00043517672719
"2300",0.235,0.74,0.489583333333333,0.121450760067463,0.999832256102699
"2301",0.24,0.74,0.5,0.121989704151949,0.99920485828123
"2302",0.245,0.74,0.510416666666667,0.127952773364758,0.997400859852151
"2303",0.25,0.74,0.520833333333333,0.137163082667542,0.996939232445385
"2304",0.01,0.745,0.0204081632653061,6.07076101793902e-05,1.00130537550257
"2305",0.015,0.745,0.0306122448979592,0.000459414157758787,0.997137063470257
"2306",0.02,0.745,0.0408163265306122,0.000923756673645513,0.995921895497136
"2307",0.025,0.745,0.0510204081632653,0.00125755325621429,1.00604857027913
"2308",0.03,0.745,0.0612244897959184,0.00147772652322238,0.999306677987654
"2309",0.035,0.745,0.0714285714285714,0.00218485563023651,1.00130731152012
"2310",0.04,0.745,0.0816326530612245,0.0034812877545883,0.994256041349806
"2311",0.045,0.745,0.0918367346938776,0.00471895356556055,1.00414692519714
"2312",0.05,0.745,0.102040816326531,0.00510916704057133,0.995232363357548
"2313",0.055,0.745,0.112244897959184,0.00522293665656179,0.997735505001095
"2314",0.06,0.745,0.122448979591837,0.0067748251524491,0.997437391635668
"2315",0.065,0.745,0.13265306122449,0.00833559143141193,1.00432677297845
"2316",0.07,0.745,0.142857142857143,0.010910768668198,1.00343293048189
"2317",0.075,0.745,0.153061224489796,0.010722613816492,0.998057210559863
"2318",0.08,0.745,0.163265306122449,0.0122453169056662,0.997702822231468
"2319",0.085,0.745,0.173469387755102,0.0139237879603546,1.00745183757935
"2320",0.09,0.745,0.183673469387755,0.0170567948646527,0.998693081917834
"2321",0.095,0.745,0.193877551020408,0.0182695399481815,0.995280658522705
"2322",0.1,0.745,0.204081632653061,0.0198040235777414,0.998475089902373
"2323",0.105,0.745,0.214285714285714,0.0219578921974801,0.99618192408645
"2324",0.11,0.745,0.224489795918367,0.0244259095187753,0.994046814494085
"2325",0.115,0.745,0.23469387755102,0.0268553736131069,0.995203215654057
"2326",0.12,0.745,0.244897959183673,0.0306721541678685,1.00161994427787
"2327",0.125,0.745,0.255102040816327,0.0326877284544439,1.0019583511456
"2328",0.13,0.745,0.26530612244898,0.0344463719458542,1.00005678563032
"2329",0.135,0.745,0.275510204081633,0.0370375215692754,0.998922938409576
"2330",0.14,0.745,0.285714285714286,0.0397913381740228,1.00019324487679
"2331",0.145,0.745,0.295918367346939,0.0433110093252557,1.00287903570645
"2332",0.15,0.745,0.306122448979592,0.0454019247352895,0.999091447028857
"2333",0.155,0.745,0.316326530612245,0.0477108874929206,0.997230712371964
"2334",0.16,0.745,0.326530612244898,0.0527616515231257,0.996906545244264
"2335",0.165,0.745,0.336734693877551,0.0559854112328436,1.00045661591301
"2336",0.17,0.745,0.346938775510204,0.0588206897569318,0.999811447725801
"2337",0.175,0.745,0.357142857142857,0.0642708728374175,1.00124180113156
"2338",0.18,0.745,0.36734693877551,0.0705082596550171,0.998279961880406
"2339",0.185,0.745,0.377551020408163,0.0723834661694353,1.00210001552678
"2340",0.19,0.745,0.387755102040816,0.0739504485791579,0.99778109067306
"2341",0.195,0.745,0.397959183673469,0.0788643039732192,1.00012015239497
"2342",0.2,0.745,0.408163265306122,0.0812658911889749,1.00213946282877
"2343",0.205,0.745,0.418367346938776,0.0844250994499033,0.995189059530516
"2344",0.21,0.745,0.428571428571429,0.0933245554916502,1.00091425904704
"2345",0.215,0.745,0.438775510204082,0.0947568821458421,0.997444629692376
"2346",0.22,0.745,0.448979591836735,0.103438099198334,0.998930192467632
"2347",0.225,0.745,0.459183673469388,0.111073338191826,1.00349902388084
"2348",0.23,0.745,0.469387755102041,0.113274878625373,1.00247838354846
"2349",0.235,0.745,0.479591836734694,0.117490963652438,0.998301932095079
"2350",0.24,0.745,0.489795918367347,0.123848238176029,1.00015461910932
"2351",0.245,0.745,0.5,0.128252755092614,1.00137417846878
"2352",0.25,0.745,0.510204081632653,0.134116277531685,0.997329985392614
"2353",0.01,0.75,0.02,0.000315012437188731,1.00385176126516
"2354",0.015,0.75,0.03,0.000463564334895572,0.997332543193057
"2355",0.02,0.75,0.04,0.000871204441333652,0.995287007201767
"2356",0.025,0.75,0.05,0.00120024832403605,1.00362582722145
"2357",0.03,0.75,0.06,0.00205272035777055,1.00360818144763
"2358",0.035,0.75,0.07,0.00247845603341956,0.99726525228035
"2359",0.04,0.75,0.08,0.00287536795343285,1.00481547925363
"2360",0.045,0.75,0.09,0.00390257703895942,0.99826853960898
"2361",0.05,0.75,0.1,0.00461972044315457,1.00157227399463
"2362",0.055,0.75,0.11,0.00556107628389526,1.00258744284476
"2363",0.06,0.75,0.12,0.00734407470060149,1.0038186129588
"2364",0.065,0.75,0.13,0.00883007412277332,1.00044560482251
"2365",0.07,0.75,0.14,0.00951665923859711,1.00074054222471
"2366",0.075,0.75,0.15,0.0106586754249883,0.998568553393959
"2367",0.08,0.75,0.16,0.0128966029613893,1.00298231635783
"2368",0.085,0.75,0.17,0.0150978156235257,0.995461357738238
"2369",0.09,0.75,0.18,0.0168363899766674,0.998759896955836
"2370",0.095,0.75,0.19,0.0189208386760666,0.99911421828566
"2371",0.1,0.75,0.2,0.0207505551407186,0.999411930296467
"2372",0.105,0.75,0.21,0.0227649275782985,1.00533431636771
"2373",0.11,0.75,0.22,0.0244312012151726,1.00940239445569
"2374",0.115,0.75,0.23,0.0264156631087118,0.994300490118325
"2375",0.12,0.75,0.24,0.0296394201105112,0.996677343591894
"2376",0.125,0.75,0.25,0.0329010587556378,0.998905317380081
"2377",0.13,0.75,0.26,0.0352323653430036,0.997445448608112
"2378",0.135,0.75,0.27,0.0372956658461798,1.00538427234376
"2379",0.14,0.75,0.28,0.039077310361118,1.0048534772067
"2380",0.145,0.75,0.29,0.0453201350607044,1.00135277712885
"2381",0.15,0.75,0.3,0.0448650929256027,0.995967716221536
"2382",0.155,0.75,0.31,0.0489121860038063,1.00049447047643
"2383",0.16,0.75,0.32,0.0518795193930606,1.00580197857622
"2384",0.165,0.75,0.33,0.0569642440104943,1.00452147908095
"2385",0.17,0.75,0.34,0.0610035025961476,1.00495751431004
"2386",0.175,0.75,0.35,0.0631974914606455,1.00183901680301
"2387",0.18,0.75,0.36,0.0667808533518234,1.00578273920867
"2388",0.185,0.75,0.37,0.0706517528731629,1.00089658722962
"2389",0.19,0.75,0.38,0.0740211864113798,0.996790483085524
"2390",0.195,0.75,0.39,0.0804223030878862,0.998679590043456
"2391",0.2,0.75,0.4,0.0848349731125735,0.995532883120075
"2392",0.205,0.75,0.41,0.0876529430050088,0.993914136782859
"2393",0.21,0.75,0.42,0.0925959087839194,0.998529862376439
"2394",0.215,0.75,0.43,0.0965446488715939,1.00481944301311
"2395",0.22,0.75,0.44,0.10126285146022,0.99134193140969
"2396",0.225,0.75,0.45,0.106260703320244,1.00145811293458
"2397",0.23,0.75,0.46,0.112202588182128,0.995567936153294
"2398",0.235,0.75,0.47,0.117405315251348,1.0019430690939
"2399",0.24,0.75,0.48,0.123968728563845,1.00205004223185
"2400",0.245,0.75,0.49,0.134474730953956,1.00119932456725
"2401",0.25,0.75,0.5,0.136578505574392,1.00219767657681
"2402",0.01,0.755,0.0196078431372549,0.000207095277130474,1.00231090059319
"2403",0.015,0.755,0.0294117647058824,0.000303549976169153,1.00181621588163
"2404",0.02,0.755,0.0392156862745098,0.000961585179983108,0.998944057753915
"2405",0.025,0.755,0.0490196078431373,0.00107428342342049,1.00017281014879
"2406",0.03,0.755,0.0588235294117647,0.00187361780114511,1.00211659052656
"2407",0.035,0.755,0.0686274509803922,0.00225189595352407,1.00668238262826
"2408",0.04,0.755,0.0784313725490196,0.00275405805397478,0.998619871464128
"2409",0.045,0.755,0.0882352941176471,0.00383140021136607,0.994514973985688
"2410",0.05,0.755,0.0980392156862745,0.00498868360974128,0.999256457680551
"2411",0.055,0.755,0.107843137254902,0.0067159888834525,1.00526461358018
"2412",0.06,0.755,0.117647058823529,0.0071341885263117,1.00105941133848
"2413",0.065,0.755,0.127450980392157,0.00867464831291881,1.0063940533365
"2414",0.07,0.755,0.137254901960784,0.0113592475048549,0.996927281356752
"2415",0.075,0.755,0.147058823529412,0.0115409388766897,0.996061393079098
"2416",0.08,0.755,0.156862745098039,0.0132405187469944,1.0004845033227
"2417",0.085,0.755,0.166666666666667,0.0142285664333324,1.00814268142191
"2418",0.09,0.755,0.176470588235294,0.0153901678430192,0.995665028998234
"2419",0.095,0.755,0.186274509803922,0.0183480417375206,1.00111281195017
"2420",0.1,0.755,0.196078431372549,0.0197774121083234,1.00474545489081
"2421",0.105,0.755,0.205882352941176,0.0216135090224785,0.99759587725382
"2422",0.11,0.755,0.215686274509804,0.0247389879374839,1.00464795623069
"2423",0.115,0.755,0.225490196078431,0.0258911375789005,1.00276168973892
"2424",0.12,0.755,0.235294117647059,0.0307967889866863,0.994797032299182
"2425",0.125,0.755,0.245098039215686,0.0308004635287982,1.00325126579495
"2426",0.13,0.755,0.254901960784314,0.0349601207889613,1.0021376214461
"2427",0.135,0.755,0.264705882352941,0.0376712939682582,0.999348890566446
"2428",0.14,0.755,0.274509803921569,0.0379884948786639,0.998978920532272
"2429",0.145,0.755,0.284313725490196,0.0423562523503287,1.00751749474106
"2430",0.15,0.755,0.294117647058824,0.0464486894027681,1.00053432328961
"2431",0.155,0.755,0.303921568627451,0.0491453009829685,1.00325298989688
"2432",0.16,0.755,0.313725490196078,0.0518750613818107,0.997468423284171
"2433",0.165,0.755,0.323529411764706,0.0564989989421279,0.998836479726214
"2434",0.17,0.755,0.333333333333333,0.0588394505016409,0.994259013083683
"2435",0.175,0.755,0.343137254901961,0.0639304186707807,1.00613800405788
"2436",0.18,0.755,0.352941176470588,0.068826114248907,0.998969225707188
"2437",0.185,0.755,0.362745098039216,0.0709811343491808,0.998998720968497
"2438",0.19,0.755,0.372549019607843,0.0750997419666485,1.01093642323898
"2439",0.195,0.755,0.382352941176471,0.0792129982189168,1.00100071051371
"2440",0.2,0.755,0.392156862745098,0.082899730500334,1.0040092583441
"2441",0.205,0.755,0.401960784313726,0.0903486286687615,0.99685425566778
"2442",0.21,0.755,0.411764705882353,0.0931752491732338,0.999599372047807
"2443",0.215,0.755,0.42156862745098,0.0959072037858313,1.00146719228694
"2444",0.22,0.755,0.431372549019608,0.10223526402944,1.00065296748132
"2445",0.225,0.755,0.441176470588235,0.106781500425043,1.00503739068363
"2446",0.23,0.755,0.450980392156863,0.113213846199065,1.00076945436625
"2447",0.235,0.755,0.46078431372549,0.119460925069642,1.00177814060347
"2448",0.24,0.755,0.470588235294118,0.122906065160098,0.996752855678983
"2449",0.245,0.755,0.480392156862745,0.126234404732892,1.00050887673627
"2450",0.25,0.755,0.490196078431373,0.132795450405738,1.00031066561099
"2451",0.01,0.76,0.0192307692307692,0.000329167489545667,0.999850487049488
"2452",0.015,0.76,0.0288461538461538,0.000546540493938444,1.00632561739814
"2453",0.02,0.76,0.0384615384615385,0.000795659804610532,1.00112734924532
"2454",0.025,0.76,0.0480769230769231,0.00116266821224129,1.0021883809935
"2455",0.03,0.76,0.0576923076923077,0.00168819969700446,1.00531464004856
"2456",0.035,0.76,0.0673076923076923,0.00233881722225576,1.0014531618272
"2457",0.04,0.76,0.0769230769230769,0.00340567020793153,0.997762891409375
"2458",0.045,0.76,0.0865384615384616,0.00318684678716923,1.00703659652661
"2459",0.05,0.76,0.0961538461538462,0.005117128016157,0.996234407800458
"2460",0.055,0.76,0.105769230769231,0.00672247496852309,0.99721012839402
"2461",0.06,0.76,0.115384615384615,0.0076246996733179,0.998862357098851
"2462",0.065,0.76,0.125,0.00858675597420471,0.997735608304723
"2463",0.07,0.76,0.134615384615385,0.0101259317822324,0.998592571629581
"2464",0.075,0.76,0.144230769230769,0.0114961774229453,0.997138763521489
"2465",0.08,0.76,0.153846153846154,0.0128468941760784,1.00268888221604
"2466",0.085,0.76,0.163461538461538,0.0147162675620442,0.997506255879594
"2467",0.09,0.76,0.173076923076923,0.0181090203407708,0.992021632346661
"2468",0.095,0.76,0.182692307692308,0.0182397098021436,0.994497381635582
"2469",0.1,0.76,0.192307692307692,0.0198299251337717,1.0018256586172
"2470",0.105,0.76,0.201923076923077,0.0224751416621529,0.994627366600521
"2471",0.11,0.76,0.211538461538462,0.0248890904666341,0.994847517890145
"2472",0.115,0.76,0.221153846153846,0.026311443476357,0.998498549628609
"2473",0.12,0.76,0.230769230769231,0.0279680048655271,1.0027579145707
"2474",0.125,0.76,0.240384615384615,0.0322958974987094,0.998763630997255
"2475",0.13,0.76,0.25,0.0345146438765888,0.994954313653405
"2476",0.135,0.76,0.259615384615385,0.0377633959756119,0.99840486153152
"2477",0.14,0.76,0.269230769230769,0.0405221484484014,1.00093940327733
"2478",0.145,0.76,0.278846153846154,0.0421025148335855,0.999710698883119
"2479",0.15,0.76,0.288461538461538,0.0466963927932611,0.994983181047505
"2480",0.155,0.76,0.298076923076923,0.048548617642925,1.00208923586659
"2481",0.16,0.76,0.307692307692308,0.0515715395391549,1.00321524320821
"2482",0.165,0.76,0.317307692307692,0.0577573788374085,0.99467120179735
"2483",0.17,0.76,0.326923076923077,0.0612544784874524,0.995757202621942
"2484",0.175,0.76,0.336538461538462,0.0643814210207204,1.00170494009909
"2485",0.18,0.76,0.346153846153846,0.0677251847029954,0.997327622454161
"2486",0.185,0.76,0.355769230769231,0.0726009494311763,1.00102726792991
"2487",0.19,0.76,0.365384615384615,0.0739338418439463,1.00343445557737
"2488",0.195,0.76,0.375,0.0816591335783288,1.00204037342304
"2489",0.2,0.76,0.384615384615385,0.0811911774938936,0.996884121295932
"2490",0.205,0.76,0.394230769230769,0.0877507543555158,0.996479069326564
"2491",0.21,0.76,0.403846153846154,0.0949308516965862,0.994593686419953
"2492",0.215,0.76,0.413461538461538,0.0983422030871128,0.996405775088483
"2493",0.22,0.76,0.423076923076923,0.102716504692125,1.00070416949389
"2494",0.225,0.76,0.432692307692308,0.10578339720325,0.999502260507177
"2495",0.23,0.76,0.442307692307692,0.113880128407797,0.998866419624185
"2496",0.235,0.76,0.451923076923077,0.117084850041805,0.99876968306298
"2497",0.24,0.76,0.461538461538462,0.119690071021466,1.00320269647
"2498",0.245,0.76,0.471153846153846,0.132590412166389,0.998680001125279
"2499",0.25,0.76,0.480769230769231,0.136317578728535,0.999751741348332
"2500",0.01,0.765,0.0188679245283019,0.00013694738389286,0.996714477957639
"2501",0.015,0.765,0.0283018867924528,0.00050194304624553,0.997470694363816
"2502",0.02,0.765,0.0377358490566038,0.00076889005108787,0.999632522416661
"2503",0.025,0.765,0.0471698113207547,0.00146157730177956,0.997513813605972
"2504",0.03,0.765,0.0566037735849057,0.0019902171589387,1.00424932219167
"2505",0.035,0.765,0.0660377358490566,0.00255081032682885,1.0046022867015
"2506",0.04,0.765,0.0754716981132075,0.00309673796507881,0.998959853196599
"2507",0.045,0.765,0.0849056603773585,0.00401150001926933,1.00298346195386
"2508",0.05,0.765,0.0943396226415094,0.00455047727775759,1.00389616580973
"2509",0.055,0.765,0.10377358490566,0.00576820940835068,1.00129302724836
"2510",0.06,0.765,0.113207547169811,0.00714572067407076,0.997632399763846
"2511",0.065,0.765,0.122641509433962,0.00787713952458482,0.998936710539182
"2512",0.07,0.765,0.132075471698113,0.0101973085102126,0.996657788429732
"2513",0.075,0.765,0.141509433962264,0.0110801294496957,1.00349937075323
"2514",0.08,0.765,0.150943396226415,0.0126442345764771,1.00391291990697
"2515",0.085,0.765,0.160377358490566,0.0149549699920716,1.00000092350897
"2516",0.09,0.765,0.169811320754717,0.0153368145261735,0.999562686312622
"2517",0.095,0.765,0.179245283018868,0.0185742864919623,1.00147376239162
"2518",0.1,0.765,0.188679245283019,0.020209859495027,0.999007390214898
"2519",0.105,0.765,0.19811320754717,0.0220784788887773,1.00465258624488
"2520",0.11,0.765,0.207547169811321,0.0233464215621921,1.0042332661052
"2521",0.115,0.765,0.216981132075472,0.0265520499003797,1.00385283571316
"2522",0.12,0.765,0.226415094339623,0.0298612541831723,0.998420510990477
"2523",0.125,0.765,0.235849056603774,0.0318808752075627,1.00266012111448
"2524",0.13,0.765,0.245283018867925,0.034213627391354,0.997301103966747
"2525",0.135,0.765,0.254716981132075,0.038596293798654,0.995822921959322
"2526",0.14,0.765,0.264150943396226,0.0399467891259558,0.992838174804013
"2527",0.145,0.765,0.273584905660377,0.0420212227508953,0.995114548656514
"2528",0.15,0.765,0.283018867924528,0.0446671535106131,0.996295194758031
"2529",0.155,0.765,0.292452830188679,0.0484269456882086,0.998961744933184
"2530",0.16,0.765,0.30188679245283,0.0518969660639003,1.00237836413864
"2531",0.165,0.765,0.311320754716981,0.0558912730989781,0.998280850456713
"2532",0.17,0.765,0.320754716981132,0.0592968372578953,0.996170519110107
"2533",0.175,0.765,0.330188679245283,0.062319925995351,0.998521808037535
"2534",0.18,0.765,0.339622641509434,0.0693331901818094,0.998527050685234
"2535",0.185,0.765,0.349056603773585,0.0706253782169811,0.996723345042719
"2536",0.19,0.765,0.358490566037736,0.0758008204470599,1.00402250543818
"2537",0.195,0.765,0.367924528301887,0.0796647158490672,1.00169644460177
"2538",0.2,0.765,0.377358490566038,0.0841557374230189,1.00100768690187
"2539",0.205,0.765,0.386792452830189,0.0864296382622072,1.00334756546199
"2540",0.21,0.765,0.39622641509434,0.0935264321601376,1.00145695528046
"2541",0.215,0.765,0.405660377358491,0.0947132372798683,0.998506809912431
"2542",0.22,0.765,0.415094339622641,0.101043440478578,0.999090901183674
"2543",0.225,0.765,0.424528301886792,0.106366473857383,0.99806013154962
"2544",0.23,0.765,0.433962264150943,0.111528704308598,1.00469381332252
"2545",0.235,0.765,0.443396226415094,0.116371277137544,1.00464142797504
"2546",0.24,0.765,0.452830188679245,0.123551213740589,1.00011490249783
"2547",0.245,0.765,0.462264150943396,0.128855272014917,1.00627908515806
"2548",0.25,0.765,0.471698113207547,0.133991775300413,1.00011582587784
"2549",0.01,0.77,0.0185185185185185,0.00014969524283075,0.996850421474061
"2550",0.015,0.77,0.0277777777777778,0.000524831777581784,0.99919541856385
